,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
272,2020-09-29,3143.0,150.0,,128693.0,817939.0,15791.0,,14613545.0,,,3223.0,,,828.0,,,
273,2020-09-30,3186.0,107.0,,91657.0,821125.0,15898.0,,14705202.0,,,3267.0,,,830.0,,,
274,2020-10-01,3181.0,91.0,,66649.0,824306.0,15989.0,,14771851.0,,,3205.0,,,817.0,,,
275,2020-10-02,4058.0,85.0,,96580.0,828364.0,16074.0,,14868431.0,,,3166.0,,,796.0,,,
276,2020-10-03,3130.0,48.0,,130457.0,831494.0,16122.0,,14998888.0,,,3079.0,,,787.0,,,
277,2020-10-04,3141.0,28.0,,161399.0,834635.0,16150.0,,15160287.0,,,3129.0,,,787.0,,,
278,2020-10-05,3085.0,29.0,,141394.0,837720.0,16179.0,,15301681.0,,,3146.0,,,805.0,,,
279,2020-10-06,2602.0,72.0,,128740.0,840322.0,16251.0,,15430421.0,,,3175.0,,,809.0,,,
280,2020-10-07,3410.0,107.0,,126285.0,843732.0,16358.0,,15556706.0,,,3204.0,,,797.0,,,
281,2020-10-08,3652.0,67.0,,66917.0,847384.0,16425.0,,15623623.0,,,3186.0,,,754.0,,,
282,2020-10-09,3844.0,77.0,,112874.0,851228.0,16502.0,,15736497.0,,,3186.0,,,742.0,,,
283,2020-10-10,3074.0,66.0,,141948.0,854302.0,16568.0,,15878445.0,,,3084.0,,,732.0,,,
284,2020-10-11,2774.0,13.0,,168559.0,857076.0,16581.0,,16047004.0,,,3103.0,,,735.0,,,
285,2020-10-12,2883.0,13.0,,144337.0,859959.0,16594.0,,16191341.0,,,3070.0,,,736.0,,,
286,2020-10-13,3655.0,56.0,,142376.0,863614.0,16650.0,,16333717.0,,,3060.0,,,748.0,,,
287,2020-10-14,3480.0,102.0,,91770.0,867094.0,16752.0,,16425487.0,,,3126.0,,,753.0,,,
288,2020-10-15,3286.0,87.0,,92325.0,870380.0,16839.0,,16517812.0,,,3078.0,,,706.0,,,
289,2020-10-16,3721.0,80.0,,104144.0,874101.0,16919.0,,16621956.0,,,3035.0,,,713.0,,,
290,2020-10-17,2156.0,40.0,,134755.0,876257.0,16959.0,,16756711.0,,,2995.0,,,743.0,,,
291,2020-10-18,2137.0,20.0,,135351.0,878394.0,16979.0,,16892062.0,,,3020.0,,,727.0,,,
292,2020-10-19,4271.0,8.0,,150346.0,882665.0,16987.0,,17042408.0,,,3002.0,,,758.0,,,
293,2020-10-20,,,,,,,,,,,,,,,,,
294,2020-10-21,,,,,,,,,,,,,,,,,
295,2020-01-01,,,,,,,,,,,,,,,,,
296,2020-01-02,,,,,,,,,,,,,,,,,
297,2020-01-03,,,,,,,,,,,,,,,,,
298,2020-01-04,,,,,,,,,,,,,,,,,
299,2020-01-05,,,,,,,,,,,,,,,,,
300,2020-01-06,,,,,,,,,,,,,,,,,
301,2020-01-07,,,,,,,,,,,,,,,,,
302,2020-01-08,,,,,,,,,,,,,,,,,
303,2020-01-09,,,,,,,,,,,,,,,,,
304,2020-01-10,,,,,,,,,,,,,,,,,
305,2020-01-11,,,,,,,,,,,,,,,,,
306,2020-01-12,,,,,,,,,,,,,,,,,
307,2020-01-13,,,,,,,,,,,,,,,,,
308,2020-01-14,,,,,,,,,,,,,,,,,
309,2020-01-15,,,,,,,,,,,,,,,,,
310,2020-01-16,,,,,,,,,,,,,,,,,
311,2020-01-17,,,,,,,,,,,,,,,,,
312,2020-01-18,,,,,,,,,,,,,,,,,
313,2020-01-19,,,,,,,,,,,,,,,,,
314,2020-01-20,,,,,,,,,,,,,,,,,
315,2020-01-21,,,,,,,,,,,,,,,,,
316,2020-01-22,,,,,,,,,,,,,,,,,
317,2020-01-23,,,,,,,,,,,,,,,,,
318,2020-01-24,,,,,,,,,,,,,,,,,
319,2020-01-25,,,,,,,,,,,,,,,,,
320,2020-01-26,,,,,,,,,,,,,,,,,
321,2020-01-27,,,,,,,,,,,,,,,,,
322,2020-01-28,,,,,,,,,,,,,,,,,
323,2020-01-29,,,,,,,,,,,,,,,,,
324,2020-01-30,,,,,,,,,,,,,,,,,
325,2020-01-31,,,,,,,,,,,,,,,,,
326,2020-02-01,,,,,,,,,,,,,,,,,
327,2020-02-02,,,,,,,,,,,,,,,,,
328,2020-02-03,,,,,,,,,,,,,,,,,
329,2020-02-04,,,,,,,,,,,,,,,,,
330,2020-02-05,,,,,,,,,,,,,,,,,
331,2020-02-06,,,,,,,,,,,,,,,,,
332,2020-02-07,,,,,,,,,,,,,,,,,
333,2020-02-08,,,,,,,,,,,,,,,,,
334,2020-02-09,,,,,,,,,,,,,,,,,
335,2020-02-10,,,,,,,,,,,,,,,,,
336,2020-02-11,,,,,,,,,,,,,,,,,
337,2020-02-12,,,,,,,,,,,,,,,,,
338,2020-02-13,,,,,,,,,,,,,,,,,
339,2020-02-14,,,,,,,,,,,,,,,,,
340,2020-02-15,,,,,,,,,,,,,,,,,
341,2020-02-16,,,,,,,,,,,,,,,,,
342,2020-02-17,,,,,,,,,,,,,,,,,
343,2020-02-18,,,,,,,,,,,,,,,,,
344,2020-02-19,,,,,,,,,,,,,,,,,
345,2020-02-20,,,,,,,,,,,,,,,,,
346,2020-02-21,,,,,,,,,,,,,,,,,
347,2020-02-22,,,,,,,,,,,,,,,,,
348,2020-02-23,,,,,,,,,,,,,,,,,
349,2020-02-24,,,,,,,,,,,,,,,,,
350,2020-02-25,,,,,,,,,,,,,,,,,
351,2020-02-26,,,,,,,,,,,,,,,,,
352,2020-02-27,,,,,,,,,,,,,,,,,
353,2020-02-28,,,,,,,,,,,,,,,,,
354,2020-02-29,,,,,,,,,,,,,,,,,
355,2020-03-01,,,,,1.0,0.0,,,,,,,,,,,
356,2020-03-02,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
357,2020-03-03,1.0,0.0,,,2.0,0.0,,,,,,,,,,,
358,2020-03-04,0.0,0.0,,,2.0,0.0,,,,,,,,,,,
359,2020-03-05,0.0,0.0,,,2.0,0.0,,,,,,,,,,,
360,2020-03-06,1.0,0.0,,,3.0,0.0,,,,,,,,,,,
361,2020-03-07,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
362,2020-03-08,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
363,2020-03-09,21.0,0.0,,,24.0,0.0,,,,,,,,,,,
364,2020-03-10,1.0,0.0,,,25.0,0.0,,,,,,,,,,,
365,2020-03-11,0.0,0.0,,,25.0,0.0,,,,,,,,,,,
366,2020-03-12,4.0,0.0,,,29.0,0.0,,,,,,,,,,,
367,2020-03-13,0.0,0.0,,,29.0,0.0,,,,,,,,,,,
368,2020-03-14,0.0,0.0,,,29.0,0.0,,,,,,,,,,,
369,2020-03-15,8.0,0.0,,,37.0,0.0,,,,,,,,,,,
370,2020-03-16,3.0,0.0,,,40.0,0.0,,,,,,,,,,,
371,2020-03-17,9.0,0.0,,,49.0,0.0,,,,,,,,,,,
372,2020-03-18,4.0,0.0,,,53.0,0.0,,,,,,,,,,,
373,2020-03-19,4.0,0.0,,,57.0,0.0,,,,,,,,,,,
374,2020-03-20,10.0,0.0,,,67.0,0.0,,,,,,,,,,,
375,2020-03-21,20.0,0.0,,,87.0,0.0,,,,,,,,,,,
376,2020-03-22,40.0,0.0,,,127.0,0.0,,,,,,,,,,,
377,2020-03-23,12.0,1.0,,,139.0,1.0,,,,,,,,,,,
378,2020-03-24,12.0,1.0,,,151.0,2.0,,,,,,,,,,,
379,2020-03-25,5.0,0.0,,,156.0,2.0,,,,,,,,,,,
380,2020-03-26,43.0,2.0,,,199.0,4.0,,,,,,,,,,,
381,2020-03-27,42.0,0.0,,,241.0,4.0,,,,,,,,,,,
382,2020-03-28,36.0,2.0,,,277.0,6.0,,,,,,,,,,,
383,2020-03-29,14.0,0.0,,,291.0,6.0,,,,,,,,,,,
384,2020-03-30,13.0,1.0,,,304.0,7.0,,,,,,,,,,,
385,2020-03-31,30.0,0.0,,,334.0,7.0,,,,,,,,,,,
386,2020-04-01,46.0,1.0,,,380.0,8.0,,,,,,,,,,,
387,2020-04-02,37.0,1.0,,,417.0,9.0,,,,,,,,,,,
388,2020-04-03,47.0,3.0,,,464.0,12.0,,,,,,,,,,,
389,2020-04-04,0.0,0.0,,,464.0,12.0,,,,,,,,,,,
390,2020-04-05,123.0,0.0,,,587.0,12.0,,,,,,,,,,,
391,2020-04-06,22.0,1.0,,,609.0,13.0,,,,,,,,,,,
392,2020-04-07,46.0,2.0,,,655.0,15.0,,,,,,,,,,,
393,2020-04-08,40.0,1.0,,,695.0,16.0,,,,,,,,,,,
394,2020-04-09,39.0,1.0,,,734.0,17.0,,,,,,,,,,,
395,2020-04-10,32.0,3.0,,,766.0,20.0,,,,,,,,,,,
396,2020-04-11,61.0,1.0,,,827.0,21.0,,,,,,,,,,,
397,2020-04-12,37.0,2.0,,,864.0,23.0,,,,,,,,,,,
398,2020-04-13,43.0,0.0,,,907.0,23.0,,,,,,,,,,,
399,2020-04-14,1.0,0.0,,,908.0,23.0,,,,,,,,,,,
400,2020-04-15,75.0,13.0,,,983.0,36.0,,,,,,,,,,,
401,2020-04-16,86.0,4.0,,,1069.0,40.0,,,,,,,,,,,
402,2020-04-17,15.0,0.0,,,1084.0,40.0,,,,,,,,,,,
403,2020-04-18,51.0,1.0,,,1135.0,41.0,,,,,,,,,,,
404,2020-04-19,50.0,1.0,,,1185.0,42.0,,,,,,,,,,,
405,2020-04-20,27.0,0.0,,,1212.0,42.0,,,,,,,,,,,
406,2020-04-21,48.0,1.0,,,1260.0,43.0,,,,,,,,,,,
407,2020-04-22,0.0,0.0,,,1260.0,43.0,,,,,,,,,,,
408,2020-04-23,90.0,5.0,,,1350.0,48.0,,,,,,,,,,,
409,2020-04-24,72.0,0.0,,,1422.0,48.0,,,,,,,,,,,
410,2020-04-25,36.0,4.0,,,1458.0,52.0,,,,,,,,,,,
411,2020-04-26,31.0,0.0,,,1489.0,52.0,,,,,,,,,,,
412,2020-04-27,30.0,4.0,,,1519.0,56.0,,,,,,,,,,,
413,2020-04-28,35.0,3.0,,,1554.0,59.0,,,,,,,,,,,
414,2020-04-29,35.0,0.0,,,1589.0,59.0,,,,,,,,,,,
415,2020-04-30,35.0,4.0,,,1624.0,63.0,,,,,,,,,,,
416,2020-05-01,33.0,0.0,,,1657.0,63.0,,,,,,,,,,,
417,2020-05-02,69.0,0.0,,,1726.0,63.0,,,,,,,,,,,
418,2020-05-03,44.0,0.0,,,1770.0,63.0,,,,,,,,,,,
419,2020-05-04,27.0,2.0,,,1797.0,65.0,,,,,,,,,,,
420,2020-05-05,33.0,1.0,,,1830.0,66.0,,,,,,,,,,,
421,2020-05-06,54.0,3.0,,,1884.0,69.0,,,,,,,,,,,
422,2020-05-07,54.0,0.0,,,1938.0,69.0,,,,,,,,,,,
423,2020-05-08,44.0,1.0,,,1982.0,70.0,,,,,,,,,,,
424,2020-05-09,62.0,2.0,,,2044.0,72.0,,,,,,,,,,,
425,2020-05-10,41.0,3.0,,,2085.0,75.0,,,,,,,,,,,
426,2020-05-11,37.0,0.0,,,2122.0,75.0,,,,,,,,,,,
427,2020-05-12,32.0,0.0,,,2154.0,75.0,,,,,,,,,,,
428,2020-05-13,45.0,5.0,,,2199.0,80.0,,,,,,,,,,,
429,2020-05-14,3.0,0.0,,,2202.0,80.0,,,,,,,,,,,
430,2020-05-15,119.0,4.0,,,2321.0,84.0,,,,,,,,,,,
431,2020-05-16,51.0,1.0,,,2372.0,85.0,,,,,,,,,,,
432,2020-05-17,41.0,0.0,,,2413.0,85.0,,,,,,,,,,,
433,2020-05-18,65.0,0.0,,,2478.0,85.0,,,,,,,,,,,
434,2020-05-19,65.0,3.0,,,2543.0,88.0,,,,,,,,,,,
435,2020-05-20,38.0,0.0,,,2581.0,88.0,,,,,,,,,,,
436,2020-05-21,49.0,2.0,,,2630.0,90.0,,,,,,,,,,,
437,2020-05-22,99.0,0.0,,,2729.0,90.0,,,,,,,,,,,
438,2020-05-23,59.0,2.0,,,2788.0,92.0,,,,,,,,,,,
439,2020-05-24,80.0,1.0,,,2868.0,93.0,,,,,,,,,,,
440,2020-05-25,27.0,0.0,,,2895.0,93.0,,,,,,,,,,,
441,2020-05-26,112.0,0.0,,,3007.0,93.0,,,,,,,,,,,
442,2020-05-27,63.0,4.0,,,3070.0,97.0,,,,,,,,,,,
443,2020-05-28,48.0,0.0,,,3118.0,97.0,,,,,,,,,,,
444,2020-05-29,98.0,5.0,,,3216.0,102.0,,,,,,,,,,,
445,2020-05-30,94.0,1.0,,,3310.0,103.0,,,,,,,,,,,
446,2020-05-31,101.0,0.0,,,3411.0,103.0,,,,,,,,,,,
447,2020-06-01,80.0,1.0,,,3491.0,104.0,,,,,,,,,,,
448,2020-06-02,45.0,0.0,,,3536.0,104.0,,,,,,,,,,,
449,2020-06-03,33.0,0.0,,,3569.0,104.0,,,,,,,,,,,
450,2020-06-04,93.0,0.0,,,3662.0,104.0,,,,,,,,,,,
451,2020-06-05,84.0,0.0,,,3746.0,104.0,,,,,,,,,,,
452,2020-06-06,80.0,0.0,,,3826.0,104.0,,,,,,,,,,,
453,2020-06-07,69.0,0.0,,,3895.0,104.0,,,,,,,,,,,
454,2020-06-08,71.0,0.0,,,3966.0,104.0,,,,,,,,,,,
455,2020-06-09,40.0,6.0,,,4006.0,110.0,,,,,,,,,,,
456,2020-06-10,48.0,0.0,,,4054.0,110.0,,,,,,,,,,,
457,2020-06-11,86.0,0.0,,,4140.0,110.0,,,,,,,,,,,
458,2020-06-12,97.0,0.0,,,4237.0,110.0,,,,,,,,,,,
459,2020-06-13,0.0,0.0,,,4237.0,110.0,,,,,,,,,,,
460,2020-06-14,104.0,2.0,,,4341.0,112.0,,,,,,,,,,,
461,2020-06-15,53.0,0.0,,,4394.0,112.0,,,,,,,,,,,
462,2020-06-16,108.0,0.0,,,4502.0,112.0,,,,,,,,,,,
463,2020-06-17,52.0,4.0,,,4554.0,116.0,,,,,,,,,,,
464,2020-06-18,105.0,1.0,,,4659.0,117.0,,,,,,,,,,,
465,2020-06-19,64.0,1.0,,,4723.0,118.0,,,,,,,,,,,
466,2020-06-20,103.0,0.0,,,4826.0,118.0,,,,,,,,,,,
467,2020-06-21,0.0,1.0,,,4826.0,119.0,,,,,,,,,,,
468,2020-06-22,202.0,1.0,,,5028.0,120.0,,,,,,,,,,,
469,2020-06-23,133.0,1.0,,,5161.0,121.0,,,,,,,,,,,
470,2020-06-24,135.0,1.0,,,5296.0,122.0,,,,,,,,,,,
471,2020-06-25,107.0,6.0,,,5403.0,128.0,,,,,,,,,,,
472,2020-06-26,111.0,2.0,,,5514.0,130.0,,,,,,,,,,,
473,2020-06-27,9.0,0.0,,,5523.0,130.0,,,,,,,,,,,
474,2020-06-28,168.0,3.0,,,5691.0,133.0,,,,,,,,,,,
475,2020-06-29,92.0,0.0,,,5783.0,133.0,,,,,,,,,,,
476,2020-06-30,202.0,2.0,,,5985.0,135.0,,,,,,,,,,,
477,2020-07-01,192.0,1.0,,,6177.0,136.0,,,,,,,,,,,
478,2020-07-02,228.0,2.0,,,6405.0,138.0,,,,,,,,,,,
479,2020-07-03,88.0,2.0,,,6493.0,140.0,,,,,,,,,,,
480,2020-07-04,84.0,0.0,,,6577.0,140.0,,,,,,,,,,,
481,2020-07-05,299.0,0.0,,,6876.0,140.0,,,,,,,,,,,
482,2020-07-06,32.0,0.0,,,6908.0,140.0,,,,,,,,,,,
483,2020-07-07,83.0,0.0,,,6991.0,140.0,,,,,,,,,,,
484,2020-07-08,275.0,2.0,,,7266.0,142.0,,,,,,,,,,,
485,2020-07-09,162.0,4.0,,,7428.0,146.0,,,,,,,,,,,
486,2020-07-10,78.0,1.0,,,7506.0,147.0,,,,,,,,,,,
487,2020-07-11,240.0,1.0,,,7746.0,148.0,,,,,,,,,,,
488,2020-07-12,120.0,0.0,,,7866.0,148.0,,,,,,,,,,,
489,2020-07-13,211.0,0.0,,,8077.0,148.0,,,,,,,,,,,
490,2020-07-14,265.0,4.0,,,8342.0,152.0,,,,,,,,,,,
491,2020-07-15,157.0,2.0,,,8499.0,154.0,,,,,,,,,,,
492,2020-07-16,149.0,0.0,,,8648.0,154.0,,,,,,,,,,,
493,2020-07-17,231.0,7.0,,,8879.0,161.0,,,,,,,,,,,
494,2020-07-18,252.0,1.0,,,9131.0,162.0,,,,,,,,,,,
495,2020-07-19,127.0,0.0,,,9258.0,162.0,,,,,,,,,,,
496,2020-07-20,19.0,0.0,,,9277.0,162.0,,,,,,,,,,,
497,2020-07-21,127.0,5.0,,,9404.0,167.0,,,,,,,,,,,
498,2020-07-22,260.0,4.0,,,9664.0,171.0,,,,,,,,,,,
499,2020-07-23,226.0,2.0,,,9890.0,173.0,,,,,,,,,,,
500,2020-07-24,345.0,5.0,,,10235.0,178.0,,,,,,,,,,,
501,2020-07-25,116.0,0.0,,,10351.0,178.0,,,,,,,,,,,
502,2020-07-26,40.0,0.0,,,10391.0,178.0,,,,,,,,,,,
503,2020-07-27,119.0,0.0,,,10510.0,178.0,,,,,,,,,,,
504,2020-07-28,156.0,3.0,,,10666.0,181.0,,,,,,,,,,,
505,2020-07-29,230.0,0.0,,,10896.0,181.0,,,,,,,,,,,
506,2020-07-30,302.0,1.0,,,11198.0,182.0,,,,,,,,,,,
507,2020-07-31,126.0,0.0,,,11324.0,182.0,,,,,,,,,,,
508,2020-08-01,181.0,7.0,,,11505.0,189.0,,,,,,,,,,,
509,2020-08-02,106.0,0.0,,,11611.0,189.0,,,,,,,,,,,
510,2020-08-03,256.0,0.0,,,11867.0,189.0,,,,,,,,,,,
511,2020-08-04,63.0,3.0,,,11930.0,192.0,,,,,,,,,,,
512,2020-08-05,227.0,1.0,,,12157.0,193.0,,,,,,,,,,,
513,2020-08-06,4.0,0.0,,,12161.0,193.0,,,,,,,,,,,
514,2020-08-07,0.0,0.0,,,12161.0,193.0,,,,,,,,,,,
515,2020-08-08,665.0,0.0,,,12826.0,193.0,,,,,,,,,,,
516,2020-08-09,282.0,0.0,,,13108.0,193.0,,,,,,,,,,,
517,2020-08-10,154.0,0.0,,,13262.0,193.0,,,,,,,,,,,
518,2020-08-11,423.0,12.0,,,13685.0,205.0,,,,,,,,,,,
519,2020-08-12,435.0,7.0,,,14120.0,212.0,,,,,,,,,,,
520,2020-08-13,130.0,4.0,,,14250.0,216.0,,,,,,,,,,,
521,2020-08-14,329.0,3.0,,,14579.0,219.0,,,,,,,,,,,
522,2020-08-15,351.0,0.0,,,14930.0,219.0,,,,,,,,,,,
523,2020-08-16,256.0,2.0,,,15186.0,221.0,,,,,,,,,,,
524,2020-08-17,173.0,0.0,,,15359.0,221.0,,,,,,,,,,,
525,2020-08-18,116.0,3.0,,,15475.0,224.0,,,,,,,,,,,
526,2020-08-19,382.0,4.0,,,15857.0,228.0,,,,,,,,,,,
527,2020-08-20,348.0,3.0,,,16205.0,231.0,,,,,,,,,,,
528,2020-08-21,285.0,3.0,,,16490.0,234.0,,,,,,,,,,,
529,2020-08-22,224.0,0.0,,,16714.0,234.0,,,,,,,,,,,
530,2020-08-23,30.0,0.0,,,16744.0,234.0,,,,,,,,,,,
531,2020-08-24,63.0,0.0,,,16807.0,234.0,,,,,,,,,,,
532,2020-08-25,489.0,6.0,,,17296.0,240.0,,,,,,,,,,,
533,2020-08-26,110.0,3.0,,,17406.0,243.0,,,,,,,,,,,
534,2020-08-27,236.0,1.0,,,17642.0,244.0,,,,,,,,,,,
535,2020-08-28,226.0,3.0,,,17868.0,247.0,,,,,,,,,,,
536,2020-08-29,0.0,0.0,,,17868.0,247.0,,,,,,,,,,,
537,2020-08-30,193.0,11.0,,,18061.0,258.0,,,,,,,,,,,
538,2020-08-31,147.0,-1.0,,,18208.0,257.0,,,,,,,,,,,
539,2020-09-01,258.0,0.0,,,18466.0,257.0,,,,,,,,,,,
540,2020-09-02,250.0,17.0,,,18716.0,274.0,,,,,,,,,,,
541,2020-09-03,157.0,21.0,,,18873.0,295.0,,,,,,,,,,,
542,2020-09-04,125.0,1.0,,,18998.0,296.0,,,,,,,,,,,
543,2020-09-05,154.0,3.0,,,19152.0,299.0,,,,,,,,,,,
544,2020-09-06,0.0,0.0,,,19152.0,299.0,,,,,,,,,,,
545,2020-09-07,219.0,1.0,,,19371.0,300.0,,,,,,,,,,,
546,2020-09-08,146.0,3.0,,,19517.0,303.0,,,,,,,,,,,
547,2020-09-09,100.0,0.0,,,19617.0,303.0,,,,,,,,,,,
548,2020-09-10,114.0,0.0,,,19731.0,303.0,,,,,,,,,,,
549,2020-09-11,109.0,17.0,,,19840.0,320.0,,,,,,,,,,,
550,2020-09-12,18.0,0.0,,,19858.0,320.0,,,,,,,,,,,
551,2020-09-13,154.0,12.0,,,20012.0,332.0,,,,,,,,,,,
552,2020-09-14,31.0,0.0,,,20043.0,332.0,,,,,,,,,,,
553,2020-09-15,75.0,24.0,,,20118.0,356.0,,,,,,,,,,,
554,2020-09-16,0.0,0.0,,,20118.0,356.0,,,,,,,,,,,
555,2020-09-17,65.0,9.0,,,20183.0,365.0,,,,,,,,,,,
556,2020-09-18,202.0,5.0,,,20385.0,370.0,,,,,,,,,,,
557,2020-09-19,130.0,4.0,,,20515.0,374.0,,,,,,,,,,,
558,2020-09-20,64.0,0.0,,,20579.0,374.0,,,,,,,,,,,
559,2020-09-21,83.0,0.0,,,20662.0,374.0,,,,,,,,,,,
560,2020-09-22,107.0,16.0,,,20769.0,390.0,,,,,,,,,,,
561,2020-09-23,91.0,5.0,,,20860.0,395.0,,,,,,,,,,,
562,2020-09-24,112.0,2.0,,,20972.0,397.0,,,,,,,,,,,
563,2020-09-25,77.0,7.0,,,21049.0,404.0,,,,,,,,,,,
564,2020-09-26,108.0,2.0,,,21157.0,406.0,,,,,,,,,,,
565,2020-09-27,53.0,0.0,,,21210.0,406.0,,,,,,,,,,,
566,2020-09-28,51.0,0.0,,,21261.0,406.0,,,,,,,,,,,
567,2020-09-29,83.0,2.0,,,21344.0,408.0,,,,,,,,,,,
568,2020-09-30,60.0,4.0,,,21404.0,412.0,,,,,,,,,,,
569,2020-10-01,75.0,8.0,,,21479.0,420.0,,,,,,,,,,,
570,2020-10-02,50.0,0.0,,,21529.0,420.0,,,,,,,,,,,
571,2020-10-03,113.0,6.0,,,21642.0,426.0,,,,,,,,,,,
572,2020-10-04,87.0,0.0,,,21729.0,426.0,,,,,,,,,,,
573,2020-10-05,38.0,-1.0,,,21767.0,425.0,,,,,,,,,,,
574,2020-10-06,63.0,2.0,,,21830.0,427.0,,,,,,,,,,,
575,2020-10-07,36.0,13.0,,,21866.0,440.0,,,,,,,,,,,
576,2020-10-08,93.0,0.0,,,21959.0,440.0,,,,,,,,,,,
577,2020-10-09,4.0,0.0,,,21963.0,440.0,,,,,,,,,,,
578,2020-10-10,130.0,1.0,,,22093.0,441.0,,,,,,,,,,,
579,2020-10-11,77.0,0.0,,,22170.0,441.0,,,,,,,,,,,
580,2020-10-12,67.0,-5.0,,,22237.0,436.0,,,,,,,,,,,
581,2020-10-13,63.0,-5.0,,,22300.0,431.0,,,,,,,,,,,
582,2020-10-14,46.0,11.0,,,22346.0,442.0,,,,,,,,,,,
583,2020-10-15,45.0,0.0,,,22391.0,442.0,,,,,,,,,,,
584,2020-10-16,38.0,-3.0,,,22429.0,439.0,,,,,,,,,,,
585,2020-10-17,51.0,3.0,,,22480.0,442.0,,,,,,,,,,,
586,2020-10-18,177.0,0.0,,,22657.0,442.0,,,,,,,,,,,
587,2020-10-19,102.0,-9.0,,,22759.0,433.0,,,,,,,,,,,
588,2020-10-20,,,,,,,,,,,,,,,,,
589,2020-10-21,,,,,,,,,,,,,,,,,
590,2020-01-01,,,,,,,,,,,,,,,,,
591,2020-01-02,,,,,,,,,,,,,,,,,
592,2020-01-03,,,,,,,,,,,,,,,,,
593,2020-01-04,,,,,,,,,,,,,,,,,
594,2020-01-05,,,,,,,,,,,,,,,,,
595,2020-01-06,,,,,,,,,,,,,,,,,
596,2020-01-07,,,,,,,,,,,,,,,,,
597,2020-01-08,,,,,,,,,,,,,,,,,
598,2020-01-09,,,,,,,,,,,,,,,,,
599,2020-01-10,,,,,,,,,,,,,,,,,
600,2020-01-11,,,,,,,,,,,,,,,,,
601,2020-01-12,,,,,,,,,,,,,,,,,
602,2020-01-13,,,,,,,,,,,,,,,,,
603,2020-01-14,,,,,,,,,,,,,,,,,
604,2020-01-15,,,,,,,,,,,,,,,,,
605,2020-01-16,,,,,,,,,,,,,,,,,
606,2020-01-17,,,,,,,,,,,,,,,,,
607,2020-01-18,,,,,,,,,,,,,,,,,
608,2020-01-19,,,,,,,,,,,,,,,,,
609,2020-01-20,,,,,,,,,,,,,,,,,
610,2020-01-21,,,,,,,,,,,,,,,,,
611,2020-01-22,,,,,,,,,,,,,,,,,
612,2020-01-23,,,,,,,,,,,,,,,,,
613,2020-01-24,,,,,,,,,,,,,,,,,
614,2020-01-25,,,,,,,,,,,,,,,,,
615,2020-01-26,,,,,,,,,,,,,,,,,
616,2020-01-27,,,,,,,,,,,,,,,,,
617,2020-01-28,,,,,,,,,,,,,,,,,
618,2020-01-29,,,,,,,,,,,,,,,,,
619,2020-01-30,,,,,,,,,,,,,,,,,
620,2020-01-31,,,,,,,,,,,,,,,,,
621,2020-02-01,,,,,,,,,,,,,,,,,
622,2020-02-02,,,,,,,,,,,,,,,,,
623,2020-02-03,,,,,,,,,,,,,,,,,
624,2020-02-04,,,,,,,,,,,,,,,,,
625,2020-02-05,,,,,,,,,,,,,,,,,
626,2020-02-06,,,,,,,,,,,,,,,,,
627,2020-02-07,,,,,,,,,,,,,,,,,
628,2020-02-08,,,,,,,,,,,,,,,,,
629,2020-02-09,,,,,,,,,,,,,,,,,
630,2020-02-10,,,,,,,,,,,,,,,,,
631,2020-02-11,,,,,,,,,,,,,,,,,
632,2020-02-12,,,,,,,,,,,,,,,,,
633,2020-02-13,,,,,,,,,,,,,,,,,
634,2020-02-14,,,,,,,,,,,,,,,,,
635,2020-02-15,,,,,,,,,,,,,,,,,
636,2020-02-16,,,,,,,,,,,,,,,,,
637,2020-02-17,,,,,,,,,,,,,,,,,
638,2020-02-18,,,,,,,,,,,,,,,,,
639,2020-02-19,,,,,,,,,,,,,,,,,
640,2020-02-20,,,,,,,,,,,,,,,,,
641,2020-02-21,,,,,,,,,,,,,,,,,
642,2020-02-22,,,,,,,,,,,,,,,,,
643,2020-02-23,,,,,,,,,,,,,,,,,
644,2020-02-24,,,,,,,,,,,,,,,,,
645,2020-02-25,,,,,,,,,,,,,,,,,
646,2020-02-26,,,,,,,,,,,,,,,,,
647,2020-02-27,,,,,,,,,,,,,,,,,
648,2020-02-28,,,,,,,,,,,,,,,,,
649,2020-02-29,,,,,,,,,,,,,,,,,
650,2020-03-01,,,,,,,,,,,,,,,,,
651,2020-03-02,,,,,,,,,,,,,,,,,
652,2020-03-03,,,,,,,,,,,,,,,,,
653,2020-03-04,,,,,,,,,,,,,,,,,
654,2020-03-05,,,,,,,,,,,,,,,,,
655,2020-03-06,,,,,,,,,,,,,,,,,
656,2020-03-07,,,,,,,,,,,,,,,,,
657,2020-03-08,,,,,,,,,,,,,,,,,
658,2020-03-09,,,,,,,,,,,,,,,,,
659,2020-03-10,,,,,,,,,,,,,,,,,
660,2020-03-11,,,,,,,,,,,,,,,,,
661,2020-03-12,,,,,,,,,,,,,,,,,
662,2020-03-13,,,,,,,,,,,,,,,,,
663,2020-03-14,,,,,,,,,,,,,,,,,
664,2020-03-15,,,,,,,,,,,,,,,,,
665,2020-03-16,,,,,,,,,,,,,,,,,
