,subregion2_name,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older
607,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
608,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
609,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
610,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
611,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
612,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
613,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
614,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
615,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
616,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
617,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
618,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
619,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
620,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
621,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
622,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
623,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
624,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
625,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
626,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
627,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
628,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
629,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
630,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
631,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
632,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
633,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
634,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
635,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
636,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
637,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
638,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
639,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
640,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
641,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
642,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
643,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
644,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
645,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
646,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
647,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
648,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
649,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
650,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
651,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
652,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
653,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
654,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
655,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
656,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
657,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
658,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
659,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
660,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
661,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
662,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
663,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
664,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
665,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
666,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
667,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
668,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
669,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
670,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
671,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
672,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
673,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
674,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
675,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
676,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
677,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
678,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
679,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
680,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
681,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
682,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
683,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
684,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
685,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
686,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
687,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
688,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
689,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
690,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
691,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
692,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
693,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
694,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
695,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
696,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
697,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
698,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
699,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
700,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
701,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
702,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
703,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
704,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
705,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
706,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
707,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
708,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
709,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
710,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
711,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
712,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
713,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
714,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
715,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
716,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
717,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
718,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
719,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
720,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
721,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
722,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
723,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
724,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
725,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
726,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
727,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
728,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
729,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
730,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
731,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
732,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
733,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
734,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
735,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
736,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
737,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
738,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
739,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
740,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
741,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
742,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
743,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
744,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
745,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
746,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
747,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
748,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
749,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
750,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
751,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
752,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
753,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
754,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
755,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
756,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
757,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
758,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
759,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
760,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
761,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
762,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
763,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
764,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
765,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
766,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
767,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
768,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
769,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
770,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
771,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
772,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
773,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
774,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
775,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
776,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
777,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
778,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
779,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
780,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
781,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
782,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
783,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
784,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
785,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
786,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
787,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
788,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
789,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
790,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
791,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
792,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
793,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
794,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
795,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
796,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
797,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
798,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
799,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
800,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
801,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
802,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
803,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
804,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
805,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
806,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
807,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
808,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
809,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
810,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
811,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
812,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
813,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
814,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
815,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
816,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
817,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
818,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
819,Alpine County,1111.0,606.0,505.0,92.0,141.0,126.0,90.0,122.0,189.0,205.0,96.0,23.0,5.0,50.0
